time,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
3:16:20,3.27,0,2.26,0,0,0,0,0,0,94.47
3:16:21,6.63,0,1.79,0,0,0,0,0,0,91.58
3:16:22,11.44,0,2.74,11.69,0,0.25,0,0,0,73.88
3:16:23,6.27,0,2.51,4.01,0,0.25,0,0,0,86.97
3:16:24,3.77,0,2.01,4.02,0,0,0,0,0,90.2
3:16:25,3.02,0,1.76,2.26,0,0,0,0,0,92.96
3:16:26,4.74,0,2.49,0,0,0,0,0,0,92.77
3:16:27,9.11,0,2.53,0,0,0.25,0,0,0,88.1
3:16:28,7.14,0,2.04,2.04,0,0.26,0,0,0,88.52
3:16:29,9.82,0,2.77,0,0,0.25,0,0,0,87.15
3:16:30,4.02,0,1.01,2.01,0,0.25,0,0,0,92.71
3:16:31,8.86,0,2.53,4.56,0,0.25,0,0,0,83.8
3:16:32,2.26,0,0.75,1.25,0,0,0,0,0,95.74
3:16:33,1.01,0,0.5,1.76,0,0,0,0,0,96.73
3:16:34,1.01,0,1.01,0,0,0,0,0,0,97.99
3:16:35,1.25,0,0.25,0,0,0,0,0,0,98.5
3:16:36,1.26,0,0.5,0,0,0,0,0,0,98.24
3:16:37,0.75,0,0.75,0,0,0,0,0,0,98.49
3:16:38,1.5,0,0.5,3.26,0,0,0,0,0,94.74
3:16:39,1,0,0.5,0.25,0,0,0,0,0,98.25
3:16:40,1.75,0,0.5,0,0,0,0,0,0,97.75
3:16:41,1.5,0,0.75,0,0,0,0,0,0,97.74
3:16:42,1.25,0,0.25,0,0,0.25,0,0,0,98.25
3:16:43,1.5,0,0.5,2,0,0,0,0,0,96
3:16:44,1.74,0,1,0,0,0.25,0,0,0,97.01
3:16:45,1.25,0,0.25,0,0,0,0,0,0,98.5
3:16:46,2.01,0,0.25,0,0,0,0,0,0,97.74
3:16:47,1.5,0,0.5,0,0,0,0,0,0,97.99
3:16:48,1.5,0,0.75,2,0,0,0,0,0,95.76
3:16:49,1.01,0,0.75,0,0,0,0,0,0,98.24
3:16:50,1.5,0,1,0,0,0,0,0,0,97.51
3:16:51,1.75,0,0.25,1.5,0,0,0,0,0,96.49
3:16:52,2.01,0,0.5,4.26,0,0,0,0,0,93.23
3:16:53,0.75,0,0.25,2.51,0,0,0,0,0,96.48
3:16:54,1.26,0,0.76,0,0,0,0,0,0,97.98
3:16:55,1,0,0.75,0,0,0.25,0,0,0,98
3:16:56,1.75,0,0.75,0,0,0,0,0,0,97.49
3:16:57,1.01,0,0.5,0.25,0,0,0,0,0,98.24
3:16:58,1.5,0,0.25,0,0,0,0,0,0,98.25
3:16:59,1.26,0,0.5,0.76,0,0,0,0,0,97.48
3:17:00,1.75,0,1,0,0,0,0,0,0,97.25
3:17:01,1,0,0.5,0,0,0.25,0,0,0,98.25
3:17:02,2.01,0,0.75,1.25,0,0,0,0,0,95.99
3:17:03,1.25,0,0.5,0.25,0,0,0,0,0,97.99
3:17:04,1.75,0,0.25,2,0,0.25,0,0,0,95.75
3:17:05,1.5,0,0.5,0.25,0,0,0,0,0,97.75
3:17:06,1,0,1,0,0,0.25,0,0,0,97.75
3:17:07,1.5,0,0.5,0,0,0,0,0,0,98
3:17:08,1.5,0,0.5,0,0,0,0,0,0,97.99
3:17:09,1.75,0,0.25,1,0,0.25,0,0,0,96.75
3:17:10,1.99,0,0.75,0,0,0,0,0,0,97.26
3:17:11,1.75,0,0.5,0,0,0,0,0,0,97.76
3:17:12,1.26,0,0.25,0,0,0,0,0,0,98.49
3:17:13,1,0,0.5,0,0,0,0,0,0,98.5
3:17:14,1.01,0,0.5,2.26,0,0,0,0,0,96.23
3:17:15,1.01,0,0.25,0,0,0,0,0,0,98.74
3:17:16,0.76,0,0.5,0,0,0,0,0,0,98.74
3:17:17,1.51,0,0,0,0,0,0,0,0,98.49
3:17:18,1.25,0,0.75,0,0,0,0,0,0,97.99
3:17:19,1.25,0,0.75,1.25,0,0,0,0,0,96.76
3:17:20,0.5,0,0.5,0,0,0,0,0,0,98.99
3:17:21,0.75,0,0.25,0,0,0,0,0,0,98.99
3:17:22,1.25,0,1,0,0,0,0,0,0,97.75
3:17:23,1.5,0,0.75,0,0,0,0,0,0,97.75
3:17:24,1.5,0,1,2,0,0.25,0,0,0,95.26
3:17:25,1,0,0.5,0,0,0.25,0,0,0,98.25
3:17:26,1.5,0,0.5,0,0,0.25,0,0,0,97.75
3:17:27,1.25,0,0.5,0,0,0,0,0,0,98.25
3:17:28,1.26,0,0.5,0,0,0.25,0,0,0,97.99
3:17:29,1.01,0,0.25,4.28,0,0,0,0,0,94.46
3:17:30,1.01,0,0,0,0,0,0,0,0,98.99
3:17:31,1,0,0.5,0,0,0.25,0,0,0,98.25
3:17:32,1.75,0,0.75,0,0,0.25,0,0,0,97.24
3:17:33,1.01,0,0.25,0.25,0,0,0,0,0,98.49
3:17:34,1.26,0,0.75,1.76,0,0,0,0,0,96.23
3:17:35,1,0,0.5,0.25,0,0,0,0,0,98.25
3:17:36,1.26,0,0.5,0,0,0,0,0,0,98.24
3:17:37,5.54,0,2.02,0,0,0.5,0,0,0,91.94
3:17:38,12.31,0,6.28,0,0,0.5,0,0,0,80.9
3:17:39,13.79,0,6.16,2.22,0,0.74,0,0,0,77.09
3:17:40,28.14,0.25,5.03,0,0,0.75,0,0,0,65.83
3:17:41,14.82,0,4.02,0,0,0.25,0,0,0,80.9
3:17:42,2,0,0.5,0,0,0,0,0,0,97.5
3:17:43,2.76,0,1.01,0.25,0,0.25,0,0,0,95.73
3:17:44,7.34,0,2.53,2.53,0,0,0,0,0,87.59
3:17:45,6.94,0,2.57,0,0,0,0,0,0,90.49
3:17:46,16.92,0,6.31,0,0,0.51,0,0,0,76.26
3:17:47,15.56,0,5.87,2.81,0,0.77,0,0,0,75
3:17:48,32.15,0,9.11,0,0,1.01,0,0,0,57.72
3:17:49,32.91,0,10.55,1.51,0,0.25,0,0,0,54.77
3:17:50,28.86,0,9.87,5.06,0,1.52,0,0,0,54.68
3:17:51,36.15,0,8.46,0,0,1.28,0,0,0,54.1
3:17:52,25.63,0,7.36,0,0,1.02,0,0,0,65.99
3:17:53,56.86,0,9.23,4.74,0,1.25,0,0,0,27.93
3:17:54,10.61,0,1.52,3.54,0,0,0,0,0,84.34
3:17:55,10,0,1.5,2,0,0.25,0,0,0,86.25
3:17:56,4.52,0,1.01,0,0,0,0,0,0,94.47
3:17:57,4.52,0,0.25,0,0,0,0,0,0,95.23
3:17:58,2.74,0,1.24,3.23,0,0.25,0,0,0,92.54
3:17:59,2.02,0,0.76,0,0,0,0,0,0,97.23
3:18:00,1.76,0,1.26,0,0,0,0,0,0,96.98
3:18:01,3.02,0,0.75,8.29,0,0,0,0,0,87.94
3:18:02,9.52,0,0.75,0,0,0,0,0,0,89.72
3:18:03,1.75,0,0.5,3.25,0,0,0,0,0,94.5
3:18:04,5.25,0,1.5,4,0,0,0,0,0,89.25
3:18:05,6.28,0,1.01,0,0,0,0,0,0,92.71
3:18:06,1.25,0,0.5,0,0,0,0,0,0,98.25
3:18:07,1.01,0,0.76,6.8,0,0,0,0,0,91.44
3:18:08,1.75,0,0.75,24.44,0,0,0,0,0,73.07
3:18:09,1.75,0,0.5,4.25,0,0,0,0,0,93.5
3:18:10,1.01,0,0.25,0,0,0,0,0,0,98.74
3:18:11,0.51,0,0.51,0,0,0,0,0,0,98.99
3:18:12,1.26,0,0.25,0,0,0,0,0,0,98.48
3:18:13,2.26,0,0.5,0,0,0,0,0,0,97.24
3:18:14,1.5,0,0.25,2.26,0,0,0,0,0,95.99
3:18:15,1.01,0,0.5,0,0,0,0,0,0,98.49
3:18:16,1.5,0,0.25,0.25,0,0.25,0,0,0,97.74
3:18:17,1.25,0,1,7.75,0,0,0,0,0,90
3:18:18,1.25,0,1,0,0,0,0,0,0,97.75
3:18:19,1.25,0,0.75,0,0,0,0,0,0,97.99
3:18:20,1.75,0,0.25,0.25,0,0.25,0,0,0,97.51
3:18:21,1.98,0,0.99,0,0,0.25,0,0,0,96.78
3:18:22,2.51,0,0.5,0.75,0,0,0,0,0,96.24
3:18:23,1.5,0,0.75,5.74,0,0,0,0,0,92.02
3:18:24,1.74,0,0.75,0,0,0.25,0,0,0,97.26
3:18:25,2.26,0,0.25,0,0,0,0,0,0,97.49
3:18:26,1,0,0.75,0,0,0,0,0,0,98.25
3:18:27,1.26,0,0,0,0,0,0,0,0,98.74
3:18:28,1.75,0,1,3,0,0,0,0,0,94.25
3:18:29,1.5,0,0.5,0,0,0,0,0,0,98
3:18:30,1.01,0,0.5,0,0,0,0,0,0,98.49
3:18:31,1.26,0,0.25,0,0,0,0,0,0,98.49
3:18:32,0.76,0,0.25,0.25,0,0,0,0,0,98.74
3:18:33,1.5,0,0.5,0,0,0,0,0,0,97.99
3:18:34,1.75,0,0.5,2.25,0,0,0,0,0,95.5
3:18:35,1.26,0,0.75,0,0,0,0,0,0,97.99
3:18:36,1.51,0,0.25,0,0,0,0,0,0,98.24
3:18:37,1.5,0,0.5,0,0,0,0,0,0,97.99
3:18:38,1.5,0,0.75,0,0,0,0,0,0,97.76
3:18:39,1.5,0,0.5,2.5,0,0,0,0,0,95.5
3:18:40,1.75,0,0.5,0,0,0,0,0,0,97.74
3:18:41,1.74,0,0.75,0,0,0.25,0,0,0,97.26
3:18:42,2,0,0.5,0,0,0,0,0,0,97.5
3:18:43,1.5,0,0.5,0,0,0.25,0,0,0,97.76
3:18:44,1.5,0,0.5,8.52,0,0,0,0,0,89.47
3:18:45,1.01,0,0.5,0,0,0,0,0,0,98.49
3:18:46,1.25,0,0.75,0,0,0.25,0,0,0,97.75
3:18:47,1.75,0,0.5,0,0,0,0,0,0,97.74
3:18:48,1,0,1,0,0,0,0,0,0,97.99
3:18:49,1.01,0,0.25,2.52,0,0,0,0,0,96.22
3:18:50,1.75,0,1,0,0,0.25,0,0,0,97.01
3:18:51,0.76,0,0.25,0,0,0,0,0,0,98.99
3:18:52,1.26,0,0.75,0,0,0,0,0,0,97.99
3:18:53,1.25,0,1,0,0,0,0,0,0,97.75
3:18:54,15.62,0,3.12,2.34,0,1.04,0,0,0,77.86
3:18:55,6.14,0,1.02,0,0,0.26,0,0,0,92.58
3:18:56,1.51,0,0.76,0,0,0,0,0,0,97.73
3:18:57,3.27,0,1.51,0,0,0.25,0,0,0,94.96
3:18:58,3.55,0,1.02,0.25,0,0,0,0,0,95.18
3:18:59,3.29,0,2.28,2.53,0,0,0,0,0,91.9
3:19:00,4.58,0,0.76,0,0,0.25,0,0,0,94.4
3:19:01,6.05,0,2.02,0,0,0.25,0,0,0,91.69
3:19:02,3.76,0,0.75,0.25,0,0.25,0,0,0,94.99
3:19:03,0.76,0,0.25,0,0,0,0,0,0,98.99
3:19:04,5.51,0,2.01,3.01,0,0,0,0,0,89.47
3:19:05,1.01,0,0.5,0,0,0.25,0,0,0,98.24
3:19:06,6.05,0,1.76,0,0,0.25,0,0,0,91.94
3:19:07,7.2,0,3.23,0,0,0.5,0,0,0,89.08
3:19:08,1.76,0,0.25,0,0,0,0,0,0,97.98
3:19:09,1.5,0,1,0,0,0,0,0,0,97.49
3:19:10,1.51,0,0.25,3.02,0,0.25,0,0,0,94.97
3:19:11,1.75,0,0.5,0,0,0,0,0,0,97.74
3:19:12,4.06,0,1.27,0,0,0,0,0,0,94.67
3:19:13,1.26,0,0.25,0,0,0.25,0,0,0,98.24
3:19:14,1.01,0,0.25,0,0,0,0,0,0,98.74
3:19:15,1.25,0,0.25,2.76,0,0,0,0,0,95.74
3:19:16,1.75,0,0.5,0,0,0,0,0,0,97.76
3:19:17,1.01,0,0.25,0,0,0,0,0,0,98.74
3:19:18,1.01,0,0.25,0,0,0,0,0,0,98.74
3:19:19,1.99,0,0.75,2.99,0,0.25,0,0,0,94.03
3:19:20,1.5,0,0.5,0,0,0,0,0,0,98
3:19:21,1.01,0,0,0,0,0,0,0,0,98.99
3:19:22,1,0,1,0.25,0,0.25,0,0,0,97.51
3:19:23,2.02,0,0.51,0,0,0,0,0,0,97.47
3:19:24,1.26,0,0.5,3.02,0,0,0,0,0,95.23
3:19:25,1.25,0,0.25,0,0,0,0,0,0,98.5
3:19:26,1,0,0.5,0,0,0,0,0,0,98.5
3:19:27,0.51,0,0.51,0,0,0,0,0,0,98.99
3:19:28,4,0,1.5,0.25,0,0.25,0,0,0,94
3:19:29,3.53,0,1.76,0,0,0,0,0,0,94.71
3:19:30,1,0,0.75,2.51,0,0,0,0,0,95.74
3:19:31,1.5,0,0.5,0,0,0,0,0,0,97.99
3:19:32,1.74,0,0.75,0,0,0,0,0,0,97.51
3:19:33,1.99,0,0.5,1.24,0,0.25,0,0,0,96.02
3:19:34,2.01,0,0.5,6.02,0,0,0,0,0,91.48
3:19:35,1.5,0,0.5,0,0,0,0,0,0,98
3:19:36,1.25,0,0.5,0,0,0,0,0,0,98.25
3:19:37,1.25,0,0.25,0,0,0.25,0,0,0,98.25
3:19:38,1.25,0,0.5,0,0,0,0,0,0,98.25
3:19:39,1.74,0,0.75,0.75,0,0,0,0,0,96.77
3:19:40,1.75,0,0.75,0.25,0,0,0,0,0,97.24
3:19:41,1.01,0,0.5,0,0,0,0,0,0,98.49
3:19:42,1.5,0,0.25,0,0,0,0,0,0,98.25
3:19:43,1.26,0,0.5,0,0,0,0,0,0,98.24
3:19:44,1.25,0,0.5,3.01,0,0,0,0,0,95.24
3:19:45,1.25,0,0.75,0,0,0,0,0,0,98
3:19:46,1.26,0,0.25,0,0,0,0,0,0,98.49
3:19:47,1.01,0,0.5,0,0,0.25,0,0,0,98.24
3:19:48,1.5,0,0.75,0,0,0,0,0,0,97.76
3:19:49,1.75,0,0.5,2.75,0,0,0,0,0,95
3:19:50,1.25,0,0.5,0.25,0,0,0,0,0,98
3:19:51,1.5,0,0.5,0,0,0,0,0,0,97.99
3:19:52,1.76,0,0.5,0,0,0,0,0,0,97.74
3:19:53,2.01,0,1,5.26,0,0,0,0,0,91.73
3:19:54,1.24,0,0.75,0.25,0,0,0,0,0,97.76
3:19:55,1.51,0,0.25,0,0,0,0,0,0,98.24
3:19:56,1.25,0,0.75,0,0,0.25,0,0,0,97.74
3:19:57,11.68,0,3.55,0,0,0.51,0,0,0,84.26
3:19:58,9.62,0,5.32,1.77,0,0,0,0,0,83.29
3:19:59,4.23,0,3.23,17.41,0,0.5,0,0,0,74.63
3:20:00,1.99,0,1.74,0,0,0,0,0,0,96.27
3:20:01,1.25,0,0.75,0,0,0,0,0,0,98
3:20:02,1.51,0,0.5,0,0,0,0,0,0,97.99
3:20:03,0.75,0,1,0,0,0,0,0,0,98.25
3:20:04,1.5,0,0.5,3.01,0,0,0,0,0,94.99
3:20:05,0.75,0,0.5,0,0,0,0,0,0,98.74
3:20:06,1,0,0.25,0,0,0.25,0,0,0,98.5
3:20:07,1.5,0,0.5,0,0,0,0,0,0,97.99
3:20:08,1.25,0,0.5,0,0,0,0,0,0,98.25
3:20:09,0.76,0,0.25,8.84,0,0,0,0,0,90.15
3:20:10,9.11,0.25,2.53,0,0,0.76,0,0,0,87.34
3:20:11,8.42,0,2.04,0,0,0.51,0,0,0,89.03
3:20:12,10.5,0,3.5,0.25,0,0.75,0,0,0,85
3:20:13,11.25,0,2,0,0,0.25,0,0,0,86.75
3:20:14,1.75,0,0.75,3.24,0,0,0,0,0,94.26
3:20:15,1.26,0,0.75,0,0,0,0,0,0,97.99
3:20:16,1.5,0,0.25,0,0,0.25,0,0,0,98
3:20:17,0.76,0,0.5,0,0,0,0,0,0,98.74
3:20:18,1.25,0,0.5,0,0,0,0,0,0,98.25
3:20:19,1.25,0,0.5,8.27,0,0,0,0,0,89.97
3:20:20,0.5,0,0.5,0,0,0.25,0,0,0,98.74
3:20:21,1.01,0,0.75,0,0,0.25,0,0,0,97.99
3:20:22,1.5,0,0.5,1,0,0,0,0,0,96.99
3:20:23,1.26,0,0.5,1.76,0,0,0,0,0,96.48
3:20:24,1.25,0,0.25,0,0,0,0,0,0,98.5
3:20:25,1.01,0,0.25,0,0,0,0,0,0,98.74
3:20:26,1.26,0,0,0,0,0,0,0,0,98.74
3:20:27,1.5,0,0.25,0.25,0,0,0,0,0,98
3:20:28,1.25,0,1,1.75,0,0,0,0,0,96.01
3:20:29,1.25,0,0.5,0.25,0,0,0,0,0,97.99
3:20:30,1.5,0,0.5,0,0,0,0,0,0,97.99
3:20:31,1.25,0,0.5,0,0,0,0,0,0,98.25
3:20:32,1.26,0,0.25,0,0,0,0,0,0,98.49
3:20:33,1.75,0,0.25,1.75,0,0,0,0,0,96.24
3:20:34,1.76,0,0.25,0,0,0,0,0,0,97.99
3:20:35,0.75,0,0.25,0.25,0,0.25,0,0,0,98.49
3:20:36,1.01,0,0.25,0,0,0,0,0,0,98.74
3:20:37,1.01,0,0.5,0,0,0,0,0,0,98.49
3:20:38,1.5,0,0.25,1.5,0,0,0,0,0,96.74
3:20:39,1.75,0,0.25,0,0,0,0,0,0,98
3:20:40,1.49,0,1.24,0,0,0,0,0,0,97.26
3:20:41,1.25,0,0.75,0,0,0,0,0,0,98
3:20:42,1.99,0,0.5,0,0,0.25,0,0,0,97.26
3:20:43,1,0,0.5,2.01,0,0.25,0,0,0,96.24
3:20:44,1,0,0.5,0,0,0.25,0,0,0,98.25
3:20:45,1,0,0.75,0.25,0,0,0,0,0,98
3:20:46,1.51,0,0.25,0,0,0,0,0,0,98.24
3:20:47,1.5,0,0.5,0,0,0.25,0,0,0,97.75
3:20:48,1.5,0,0.25,2.01,0,0,0,0,0,96.24
3:20:49,0.76,0,0.25,0,0,0.25,0,0,0,98.74
3:20:50,1.25,0,0.5,0,0,0.25,0,0,0,98
3:20:51,1.01,0,0.25,0,0,0,0,0,0,98.74
3:20:52,1.49,0,1,1,0,0.25,0,0,0,96.27
3:20:53,1.76,0,0.25,1.01,0,0,0,0,0,96.98
3:20:54,1.5,0,0.75,0,0,0,0,0,0,97.76
3:20:55,1.25,0,0.75,0,0,0,0,0,0,98
3:20:56,2.01,0,0.5,0,0,0.25,0,0,0,97.24
3:20:57,1.25,0,0.5,0,0,0,0,0,0,98.25
3:20:58,1.25,0,0.5,1.75,0,0,0,0,0,96.49
3:20:59,1,0,0.5,0,0,0,0,0,0,98.5
3:21:00,1.75,0,0.5,0,0,0,0,0,0,97.75
3:21:01,1.25,0,0.5,0,0,0,0,0,0,98.25
3:21:02,1.26,0,0,0,0,0,0,0,0,98.74
3:21:03,0.76,0,0,3.02,0,0,0,0,0,96.22
3:21:04,0.75,0,0.5,0,0,0,0,0,0,98.74
3:21:05,1.01,0,0.25,0.25,0,0,0,0,0,98.49
3:21:06,1.01,0,0.25,0,0,0,0,0,0,98.74
3:21:07,1,0,0.5,0,0,0,0,0,0,98.5
3:21:08,1,0,0.5,0,0,0.25,0,0,0,98.25
3:21:09,1.25,0,0.75,1.75,0,0,0,0,0,96.24
3:21:10,1.26,0,0.25,0,0,0,0,0,0,98.49
3:21:11,0.75,0,0.5,0,0,0,0,0,0,98.75
3:21:12,0.75,0,0.5,0,0,0,0,0,0,98.75
3:21:13,0.75,0,1,0.25,0,0.25,0,0,0,97.75
3:21:14,1.25,0,0.5,2.51,0,0,0,0,0,95.74
3:21:15,0.75,0,0.25,0,0,0,0,0,0,98.99
3:21:16,1.5,0,0.75,0,0,0,0,0,0,97.76
3:21:17,1,0,0.5,0,0,0.25,0,0,0,98.25
3:21:18,0.75,0,0.5,0,0,0,0,0,0,98.74
3:21:19,1,0,0.75,2,0,0.25,0,0,0,96
3:21:20,1.01,0,0.25,0,0,0,0,0,0,98.74
3:21:21,0.5,0,0.5,0.25,0,0,0,0,0,98.75
3:21:22,1.26,0,0.25,0,0,0,0,0,0,98.49
3:21:23,0.75,0,0.75,0,0,0,0,0,0,98.5
3:21:24,1.25,0,0.5,7,0,0,0,0,0,91.25
3:21:25,1,0,0.75,0.25,0,0,0,0,0,98
3:21:26,1,0,0.25,0,0,0,0,0,0,98.75
3:21:27,1.01,0,0.25,0,0,0.25,0,0,0,98.49
3:21:28,1.26,0,0.5,0,0,0,0,0,0,98.24
3:21:29,0.75,0,0.25,6.03,0,0.25,0,0,0,92.71
3:21:30,1,0,0.75,0,0,0,0,0,0,98.25
3:21:31,1.51,0,0,0,0,0,0,0,0,98.49
3:21:32,0.5,0,0.25,0,0,0,0,0,0,99.24
3:21:33,1.25,0,0.25,0.25,0,0,0,0,0,98.25
3:21:34,1,0,0.5,2.26,0,0,0,0,0,96.24
3:21:35,1.26,0,0,0,0,0,0,0,0,98.74
3:21:36,1.5,0,0.25,0,0,0,0,0,0,98.25
3:21:37,1.01,0,0.25,0,0,0.25,0,0,0,98.49
3:21:38,0.75,0,0.75,0,0,0,0,0,0,98.5
3:21:39,1,0,1,3.23,0,0.25,0,0,0,94.53
3:21:40,1,0,0.75,0,0,0.25,0,0,0,98
3:21:41,0.76,0,0.25,0,0,0,0,0,0,98.99
3:21:42,1.25,0,0.5,0,0,0,0,0,0,98.25
3:21:43,1.75,0,0,0.25,0,0.25,0,0,0,97.76
3:21:44,0.75,0,0.5,2.76,0,0,0,0,0,95.98
3:21:45,0.76,0,0.25,0,0,0,0,0,0,98.99
3:21:46,1.01,0,0.76,0,0,0,0,0,0,98.24
3:21:47,1.51,0,0.25,0,0,0.25,0,0,0,97.99
3:21:48,1.01,0,0.25,0,0,0,0,0,0,98.74
3:21:49,1.01,0,0.5,2.77,0,0,0,0,0,95.72
3:21:50,4.07,0,1.53,0,0,0.25,0,0,0,94.15
3:21:51,10.63,0,3.04,0,0,0.25,0,0,0,86.08
3:21:52,9.34,0,2.53,0,0,0.25,0,0,0,87.88
3:21:53,14.75,0,4.5,0,0,0.75,0,0,0,80
3:21:54,1.26,0,0.51,2.78,0,0,0,0,0,95.45
3:21:55,0.76,0,0.51,0,0,0,0,0,0,98.73
3:21:56,0.75,0,0.5,0,0,0,0,0,0,98.74
3:21:57,1.01,0,0.25,0,0,0,0,0,0,98.74
3:21:58,1.5,0,1,0,0,0,0,0,0,97.5
3:21:59,1.25,0,0.75,7.25,0,0,0,0,0,90.75
3:22:00,1.51,0,1.01,0,0,0.25,0,0,0,97.24
3:22:01,1.76,0,0,0,0,0,0,0,0,98.24
3:22:02,0.75,0,0.75,0,0,0.25,0,0,0,98.25
3:22:03,1.5,0,0.5,0,0,0,0,0,0,97.99
3:22:04,1.26,0,0.5,8.56,0,0,0,0,0,89.67
3:22:05,1.5,0,0.5,0,0,0.25,0,0,0,97.74
3:22:06,1.26,0,0.25,0,0,0,0,0,0,98.49
3:22:07,1.01,0,0.5,0,0,0,0,0,0,98.49
3:22:08,1.01,0,0.5,0,0,0,0,0,0,98.49
3:22:09,0.76,0,0.76,3.02,0,0,0,0,0,95.47
3:22:10,1.26,0,0.75,0,0,0,0,0,0,97.99
3:22:11,1.01,0,0,0,0,0,0,0,0,98.99
3:22:12,1.26,0,0.75,0,0,0,0,0,0,97.99
3:22:13,1.26,0,0.75,0,0,0,0,0,0,97.99
3:22:14,2.24,0,0.5,2.74,0,0,0,0,0,94.51
3:22:15,2.78,0,0.51,3.03,0,0,0,0,0,93.69
3:22:16,1.51,0,0.5,0,0,0,0,0,0,97.98
3:22:17,1.01,0,0.25,0,0,0.25,0,0,0,98.49
3:22:18,1.5,0,0.5,0,0,0,0,0,0,97.99
3:22:19,1.01,0,0.25,0,0,0,0,0,0,98.73
3:22:20,1.5,0,0.75,0,0,0,0,0,0,97.75
3:22:21,1,0,0.75,4.49,0,0.25,0,0,0,93.52
3:22:22,1.01,0,0.76,1.26,0,0,0,0,0,96.98
3:22:23,5.26,0,0.75,3.51,0,0,0,0,0,90.48
3:22:24,2.76,0,0.75,0,0,0.25,0,0,0,96.24
3:22:25,1.51,0,0.5,0,0,0,0,0,0,97.99
3:22:26,1.51,0,0.25,0,0,0,0,0,0,98.24
3:22:27,1.5,0,0.75,0,0,0,0,0,0,97.75
3:22:28,1.5,0,0,7.52,0,0.25,0,0,0,90.73
3:22:29,1.76,0,0.25,0,0,0,0,0,0,97.99
3:22:30,1.25,0,0.25,0.25,0,0,0,0,0,98.25
3:22:31,0.51,0,0.25,0,0,0,0,0,0,99.24
3:22:32,0.76,0,0.5,0,0,0,0,0,0,98.74
3:22:33,0.76,0,0.76,24.43,0,0,0,0,0,74.06
3:22:34,0.76,0,0.51,4.81,0,0,0,0,0,93.92
3:22:35,0.76,0,0.25,0,0,0,0,0,0,98.99
3:22:36,1.51,0,0.5,0,0,0,0,0,0,97.99
3:22:37,1.5,0,0.25,0,0,0,0,0,0,98.25
3:22:38,1.5,0,0.75,0,0,0,0,0,0,97.76
3:22:39,0.51,0,0.25,3.03,0,0,0,0,0,96.21
3:22:40,1.01,0,0.75,0,0,0,0,0,0,98.24
3:22:41,1,0,0.5,0,0,0.25,0,0,0,98.25
3:22:42,1.5,0,0.75,0,0,0.25,0,0,0,97.5
3:22:43,1.01,0,0.5,0,0,0,0,0,0,98.49
3:22:44,1.25,0,0.5,0.25,0,0,0,0,0,98
3:22:45,1,0,0.75,2.76,0,0.25,0,0,0,95.24
3:22:46,1.5,0,1,0,0,0,0,0,0,97.5
3:22:47,1.01,0,0.5,0,0,0.25,0,0,0,98.24
3:22:48,1.26,0,0.5,0,0,0,0,0,0,98.24
3:22:49,1.5,0,0.5,0,0,0,0,0,0,97.99
3:22:50,1.52,0,0,2.53,0,0,0,0,0,95.96
3:22:51,0.75,0,0.5,0,0,0,0,0,0,98.74
3:22:52,1.01,0,0,0,0,0,0,0,0,98.99
3:22:53,1.5,0,0.75,10.53,0,0,0,0,0,87.22
3:22:54,1.26,0,0.25,24.43,0,0,0,0,0,74.06
3:22:55,0.76,0,0.5,11.08,0,0,0,0,0,87.66
3:22:56,2.78,0,0.51,0,0,0,0,0,0,96.72
3:22:57,1,0,0.75,0,0,0,0,0,0,98.25
3:22:58,1.01,0,0.25,0,0,0,0,0,0,98.74
3:22:59,1.26,0,0.5,0,0,0,0,0,0,98.24
3:23:00,1.26,0,0,0.25,0,0,0,0,0,98.49
3:23:01,1.01,0,0.5,2.77,0,0,0,0,0,95.72
3:23:02,1.01,0,0.25,0,0,0,0,0,0,98.74
3:23:03,1.5,0,0.25,0,0,0,0,0,0,98.25
3:23:04,1.25,0,0.5,0,0,0,0,0,0,98.25
3:23:05,1.25,0,0.75,0,0,0,0,0,0,98
3:23:06,1.5,0,0.75,2.74,0,0.25,0,0,0,94.76
3:23:07,1,0,1,0,0,0.25,0,0,0,97.76
3:23:08,1.01,0,0.25,0,0,0.25,0,0,0,98.49
3:23:09,1,0,0.75,0,0,0,0,0,0,98.25
3:23:10,1.75,0,0.5,0.25,0,0,0,0,0,97.5
3:23:11,1.5,0,0.5,6.5,0,0.25,0,0,0,91.25
3:23:12,1.26,0,0.25,0,0,0,0,0,0,98.49
3:23:13,0.76,0,0.51,0,0,0,0,0,0,98.74
3:23:14,1.01,0,0.25,0,0,0,0,0,0,98.74
3:23:15,1.26,0,0.25,0,0,0,0,0,0,98.49
3:23:16,1.01,0,0.25,10.08,0,0,0,0,0,88.66
3:23:17,1.25,0,0.5,0,0,0,0,0,0,98.25
3:23:18,1.25,0,0.75,0,0,0,0,0,0,97.99
3:23:19,1.01,0,0.25,0,0,0.25,0,0,0,98.49
3:23:20,0.76,0,0.25,0,0,0,0,0,0,98.99
3:23:21,0.5,0,0.75,1.76,0,0.25,0,0,0,96.73
3:23:22,0.76,0,0.76,0.25,0,0,0,0,0,98.24
3:23:23,1.5,0,0.5,0,0,0,0,0,0,97.99
3:23:24,1.5,0,0.5,0,0,0,0,0,0,97.99
3:23:25,1.25,0,0.75,0,0,0,0,0,0,97.99
3:23:26,1.01,0,0.25,2.76,0,0.25,0,0,0,95.73
